subject_id,window_start_s,band,band_lo,band_hi,mean_accuracy,mean_balanced_accuracy,std_balanced_accuracy,collapse_rate,prediction_histogram_total,n_folds
49,1.5,22-26,22,26,0.325,0.325,0.16955824957813173,0.0,"[25, 15]",5
49,1.5,24-28,24,28,0.575,0.575,0.09999999999999999,0.0,"[21, 19]",5
49,1.5,26-30,26,30,0.575,0.575,0.1274754878398196,0.0,"[21, 19]",5
49,1.5,8-30,8,30,0.375,0.375,0.11180339887498948,0.0,"[17, 23]",5
50,1.5,8-12,8,12,0.575,0.575,0.257390753524675,0.0,"[21, 19]",5
50,1.5,10-14,10,14,0.575,0.575,0.2318404623873926,0.0,"[19, 21]",5
50,1.5,12-16,12,16,0.525,0.525,0.1837117307087384,0.0,"[17, 23]",5
50,1.5,14-18,14,18,0.425,0.425,0.12747548783981963,0.2,"[19, 21]",5
50,1.5,16-20,16,20,0.525,0.525,0.21505813167606566,0.0,"[21, 19]",5
50,1.5,18-22,18,22,0.45,0.45,0.203100960115899,0.0,"[20, 20]",5
50,1.5,20-24,20,24,0.65,0.65,0.1457737973711325,0.0,"[18, 22]",5
50,1.5,22-26,22,26,0.675,0.675,0.1,0.0,"[17, 23]",5
50,1.5,24-28,24,28,0.575,0.575,0.1695582495781317,0.0,"[19, 21]",5
50,1.5,26-30,26,30,0.525,0.525,0.24238399287081647,0.0,"[21, 19]",5
50,1.5,8-30,8,30,0.625,0.625,0.22360679774997896,0.0,"[21, 19]",5
1,2.0,8-12,8,12,0.525,0.525,0.24238399287081647,0.0,"[19, 21]",5
1,2.0,10-14,10,14,0.475,0.475,0.2,0.0,"[21, 19]",5
1,2.0,12-16,12,16,0.525,0.525,0.22912878474779202,0.0,"[17, 23]",5
1,2.0,14-18,14,18,0.35,0.35,0.1457737973711325,0.2,"[16, 24]",5
1,2.0,16-20,16,20,0.425,0.425,0.21794494717703367,0.0,"[19, 21]",5
1,2.0,18-22,18,22,0.4,0.4,0.1457737973711325,0.4,"[14, 26]",5
1,2.0,20-24,20,24,0.575,0.575,0.257390753524675,0.2,"[17, 23]",5
1,2.0,22-26,22,26,0.35,0.35,0.18371173070873836,0.2,"[14, 26]",5
1,2.0,24-28,24,28,0.425,0.425,0.16955824957813173,0.0,"[13, 27]",5
1,2.0,26-30,26,30,0.475,0.475,0.1457737973711325,0.0,"[13, 27]",5
1,2.0,8-30,8,30,0.35,0.35,0.18371173070873836,0.2,"[16, 24]",5
2,2.0,8-12,8,12,0.35,0.35,0.18371173070873836,0.0,"[20, 20]",5
2,2.0,10-14,10,14,0.45,0.45,0.06123724356957945,0.0,"[20, 20]",5
2,2.0,12-16,12,16,0.425,0.425,0.06123724356957945,0.0,"[19, 21]",5
2,2.0,14-18,14,18,0.425,0.425,0.12747548783981963,0.0,"[21, 19]",5
2,2.0,16-20,16,20,0.45,0.45,0.1,0.0,"[22, 18]",5
2,2.0,18-22,18,22,0.4,0.4,0.1457737973711325,0.0,"[22, 18]",5
2,2.0,20-24,20,24,0.625,0.625,0.07905694150420949,0.0,"[17, 23]",5
2,2.0,22-26,22,26,0.425,0.425,0.18708286933869706,0.0,"[19, 21]",5
2,2.0,24-28,24,28,0.3,0.3,0.1,0.0,"[20, 20]",5
2,2.0,26-30,26,30,0.45,0.45,0.15,0.0,"[18, 22]",5
2,2.0,8-30,8,30,0.325,0.325,0.1,0.0,"[23, 17]",5
3,2.0,8-12,8,12,0.575,0.575,0.1274754878398196,0.0,"[15, 25]",5
3,2.0,10-14,10,14,0.575,0.575,0.12747548783981963,0.0,"[17, 23]",5
3,2.0,12-16,12,16,0.6,0.6,0.16583123951777,0.0,"[20, 20]",5
3,2.0,14-18,14,18,0.575,0.575,0.1695582495781317,0.0,"[19, 21]",5
3,2.0,16-20,16,20,0.625,0.625,0.15811388300841897,0.0,"[21, 19]",5
3,2.0,18-22,18,22,0.575,0.575,0.12747548783981963,0.0,"[21, 19]",5
3,2.0,20-24,20,24,0.55,0.55,0.1,0.0,"[22, 18]",5
3,2.0,22-26,22,26,0.575,0.575,0.1695582495781317,0.0,"[25, 15]",5
3,2.0,24-28,24,28,0.65,0.65,0.2,0.0,"[24, 16]",5
3,2.0,26-30,26,30,0.575,0.575,0.12747548783981963,0.0,"[23, 17]",5
3,2.0,8-30,8,30,0.575,0.575,0.15,0.0,"[21, 19]",5
4,2.0,8-12,8,12,0.475,0.475,0.1457737973711325,0.2,"[23, 17]",5
4,2.0,10-14,10,14,0.325,0.325,0.12747548783981963,0.0,"[21, 19]",5
4,2.0,12-16,12,16,0.65,0.65,0.16583123951777,0.0,"[18, 22]",5
4,2.0,14-18,14,18,0.325,0.325,0.203100960115899,0.0,"[15, 25]",5
4,2.0,16-20,16,20,0.275,0.275,0.09354143466934853,0.0,"[19, 21]",5
4,2.0,18-22,18,22,0.325,0.325,0.12747548783981963,0.0,"[23, 17]",5
4,2.0,20-24,20,24,0.3,0.3,0.16955824957813173,0.0,"[20, 20]",5
4,2.0,22-26,22,26,0.475,0.475,0.2,0.0,"[23, 17]",5
4,2.0,24-28,24,28,0.325,0.325,0.1,0.0,"[25, 15]",5
4,2.0,26-30,26,30,0.35,0.35,0.09354143466934853,0.0,"[24, 16]",5
4,2.0,8-30,8,30,0.375,0.375,0.1767766952966369,0.0,"[19, 21]",5
5,2.0,8-12,8,12,0.625,0.625,0.07905694150420949,0.0,"[17, 23]",5
5,2.0,10-14,10,14,0.625,0.625,0.07905694150420949,0.0,"[19, 21]",5
5,2.0,12-16,12,16,0.5,0.5,0.1767766952966369,0.0,"[24, 16]",5
5,2.0,14-18,14,18,0.4,0.4,0.09354143466934853,0.0,"[20, 20]",5
5,2.0,16-20,16,20,0.475,0.475,0.1457737973711325,0.0,"[27, 13]",5
5,2.0,18-22,18,22,0.475,0.475,0.09354143466934853,0.0,"[23, 17]",5
5,2.0,20-24,20,24,0.625,0.625,0.07905694150420949,0.0,"[15, 25]",5
5,2.0,22-26,22,26,0.45,0.45,0.12747548783981963,0.0,"[16, 24]",5
5,2.0,24-28,24,28,0.55,0.55,0.1274754878398196,0.0,"[18, 22]",5
5,2.0,26-30,26,30,0.4,0.4,0.1457737973711325,0.0,"[16, 24]",5
5,2.0,8-30,8,30,0.75,0.75,0.22360679774997896,0.0,"[18, 22]",5
6,2.0,8-12,8,12,0.375,0.375,0.07905694150420949,0.0,"[19, 21]",5
6,2.0,10-14,10,14,0.375,0.375,0.07905694150420949,0.0,"[21, 19]",5
6,2.0,12-16,12,16,0.325,0.325,0.1,0.0,"[23, 17]",5
6,2.0,14-18,14,18,0.425,0.425,0.06123724356957945,0.0,"[17, 23]",5
6,2.0,16-20,16,20,0.35,0.35,0.1457737973711325,0.0,"[14, 26]",5
6,2.0,18-22,18,22,0.325,0.325,0.12747548783981963,0.0,"[17, 23]",5
6,2.0,20-24,20,24,0.45,0.45,0.06123724356957945,0.0,"[16, 24]",5
6,2.0,22-26,22,26,0.375,0.375,0.11180339887498948,0.0,"[19, 21]",5
6,2.0,24-28,24,28,0.35,0.35,0.09354143466934853,0.0,"[18, 22]",5
6,2.0,26-30,26,30,0.35,0.35,0.09354143466934853,0.0,"[16, 24]",5
6,2.0,8-30,8,30,0.35,0.35,0.09354143466934853,0.0,"[18, 22]",5
7,2.0,8-12,8,12,0.625,0.625,0.11180339887498948,0.0,"[17, 23]",5
7,2.0,10-14,10,14,0.65,0.65,0.1457737973711325,0.0,"[20, 20]",5
7,2.0,12-16,12,16,0.55,0.55,0.1695582495781317,0.0,"[14, 26]",5
7,2.0,14-18,14,18,0.5,0.5,0.1767766952966369,0.0,"[18, 22]",5
7,2.0,16-20,16,20,0.575,0.575,0.1,0.0,"[19, 21]",5
7,2.0,18-22,18,22,0.575,0.575,0.15,0.0,"[19, 21]",5
7,2.0,20-24,20,24,0.6,0.6,0.1457737973711325,0.0,"[16, 24]",5
7,2.0,22-26,22,26,0.625,0.625,0.13693063937629152,0.0,"[17, 23]",5
7,2.0,24-28,24,28,0.675,0.675,0.15,0.0,"[17, 23]",5
7,2.0,26-30,26,30,0.725,0.725,0.09354143466934853,0.0,"[17, 23]",5
7,2.0,8-30,8,30,0.65,0.65,0.1457737973711325,0.0,"[16, 24]",5
8,2.0,8-12,8,12,0.375,0.375,0.22360679774997896,0.0,"[25, 15]",5
8,2.0,10-14,10,14,0.1,0.1,0.05,0.0,"[22, 18]",5
8,2.0,12-16,12,16,0.4,0.4,0.2669269563007828,0.2,"[16, 24]",5
8,2.0,14-18,14,18,0.4,0.4,0.09354143466934853,0.2,"[20, 20]",5
8,2.0,16-20,16,20,0.3,0.3,0.12747548783981963,0.2,"[22, 18]",5
8,2.0,18-22,18,22,0.425,0.425,0.21794494717703367,0.0,"[25, 15]",5
8,2.0,20-24,20,24,0.55,0.55,0.1695582495781317,0.0,"[22, 18]",5
8,2.0,22-26,22,26,0.3,0.3,0.16955824957813173,0.0,"[22, 18]",5
8,2.0,24-28,24,28,0.475,0.475,0.09354143466934853,0.0,"[21, 19]",5
8,2.0,26-30,26,30,0.375,0.375,0.11180339887498948,0.0,"[21, 19]",5
8,2.0,8-30,8,30,0.375,0.375,0.15811388300841897,0.0,"[27, 13]",5
9,2.0,8-12,8,12,0.525,0.525,0.2,0.0,"[21, 19]",5
9,2.0,10-14,10,14,0.575,0.575,0.1695582495781317,0.0,"[21, 19]",5
9,2.0,12-16,12,16,0.55,0.55,0.18708286933869706,0.0,"[16, 24]",5
9,2.0,14-18,14,18,0.475,0.475,0.1457737973711325,0.2,"[11, 29]",5
9,2.0,16-20,16,20,0.55,0.55,0.09999999999999999,0.0,"[16, 24]",5
9,2.0,18-22,18,22,0.45,0.45,0.06123724356957945,0.0,"[20, 20]",5
9,2.0,20-24,20,24,0.525,0.525,0.1224744871391589,0.0,"[19, 21]",5
9,2.0,22-26,22,26,0.375,0.375,0.1767766952966369,0.0,"[17, 23]",5
9,2.0,24-28,24,28,0.5,0.5,0.1767766952966369,0.0,"[22, 18]",5
9,2.0,26-30,26,30,0.4,0.4,0.16583123951777,0.0,"[18, 22]",5
9,2.0,8-30,8,30,0.475,0.475,0.1224744871391589,0.0,"[23, 17]",5
10,2.0,8-12,8,12,0.35,0.35,0.09354143466934853,0.2,"[30, 10]",5
10,2.0,10-14,10,14,0.425,0.425,0.12747548783981963,0.0,"[27, 13]",5
10,2.0,12-16,12,16,0.325,0.325,0.15000000000000002,0.0,"[23, 17]",5
10,2.0,14-18,14,18,0.525,0.525,0.1457737973711325,0.0,"[23, 17]",5
10,2.0,16-20,16,20,0.475,0.475,0.18371173070873836,0.0,"[21, 19]",5
10,2.0,18-22,18,22,0.475,0.475,0.1224744871391589,0.0,"[23, 17]",5
10,2.0,20-24,20,24,0.375,0.375,0.13693063937629152,0.0,"[23, 17]",5
10,2.0,22-26,22,26,0.35,0.35,0.18371173070873836,0.0,"[22, 18]",5
10,2.0,24-28,24,28,0.725,0.725,0.18371173070873836,0.0,"[21, 19]",5
10,2.0,26-30,26,30,0.55,0.55,0.09999999999999999,0.0,"[18, 22]",5
10,2.0,8-30,8,30,0.4,0.4,0.09354143466934853,0.2,"[28, 12]",5
11,2.0,8-12,8,12,0.65,0.65,0.18371173070873836,0.0,"[16, 24]",5
11,2.0,10-14,10,14,0.7,0.7,0.1695582495781317,0.0,"[18, 22]",5
11,2.0,12-16,12,16,0.475,0.475,0.09354143466934853,0.2,"[11, 29]",5
11,2.0,14-18,14,18,0.5,0.5,0.11180339887498948,0.2,"[14, 26]",5
11,2.0,16-20,16,20,0.5,0.5,0.1767766952966369,0.0,"[14, 26]",5
11,2.0,18-22,18,22,0.4,0.4,0.16583123951777,0.0,"[14, 26]",5
11,2.0,20-24,20,24,0.425,0.425,0.12747548783981963,0.2,"[13, 27]",5
11,2.0,22-26,22,26,0.475,0.475,0.049999999999999996,0.0,"[15, 25]",5
11,2.0,24-28,24,28,0.4,0.4,0.1224744871391589,0.0,"[16, 24]",5
11,2.0,26-30,26,30,0.5,0.5,0.1767766952966369,0.0,"[14, 26]",5
11,2.0,8-30,8,30,0.5,0.5,0.13693063937629152,0.0,"[10, 30]",5
12,2.0,8-12,8,12,0.6,0.6,0.21505813167606566,0.0,"[20, 20]",5
12,2.0,10-14,10,14,0.675,0.675,0.18708286933869706,0.0,"[19, 21]",5
12,2.0,12-16,12,16,0.625,0.625,0.15811388300841897,0.0,"[21, 19]",5
12,2.0,14-18,14,18,0.6,0.6,0.09354143466934853,0.2,"[22, 18]",5
12,2.0,16-20,16,20,0.475,0.475,0.1457737973711325,0.0,"[19, 21]",5
12,2.0,18-22,18,22,0.7,0.7,0.18708286933869706,0.0,"[20, 20]",5
12,2.0,20-24,20,24,0.55,0.55,0.09999999999999999,0.0,"[20, 20]",5
12,2.0,22-26,22,26,0.5,0.5,0.15811388300841897,0.0,"[24, 16]",5
12,2.0,24-28,24,28,0.5,0.5,0.15811388300841897,0.0,"[20, 20]",5
12,2.0,26-30,26,30,0.525,0.525,0.2,0.0,"[21, 19]",5
12,2.0,8-30,8,30,0.575,0.575,0.1695582495781317,0.0,"[19, 21]",5
13,2.0,8-12,8,12,0.475,0.475,0.1224744871391589,0.0,"[27, 13]",5
13,2.0,10-14,10,14,0.425,0.425,0.15000000000000002,0.0,"[25, 15]",5
13,2.0,12-16,12,16,0.5,0.5,0.1767766952966369,0.0,"[22, 18]",5
13,2.0,14-18,14,18,0.375,0.375,0.11180339887498948,0.0,"[25, 15]",5
13,2.0,16-20,16,20,0.5,0.5,0.15811388300841897,0.0,"[18, 22]",5
13,2.0,18-22,18,22,0.525,0.525,0.09354143466934853,0.0,"[17, 23]",5
13,2.0,20-24,20,24,0.525,0.525,0.09354143466934853,0.0,"[21, 19]",5
13,2.0,22-26,22,26,0.575,0.575,0.09999999999999999,0.0,"[23, 17]",5
13,2.0,24-28,24,28,0.525,0.525,0.16583123951777,0.0,"[15, 25]",5
13,2.0,26-30,26,30,0.475,0.475,0.1224744871391589,0.0,"[15, 25]",5
13,2.0,8-30,8,30,0.425,0.425,0.1,0.0,"[29, 11]",5
14,2.0,8-12,8,12,0.525,0.525,0.1457737973711325,0.0,"[17, 23]",5
14,2.0,10-14,10,14,0.575,0.575,0.09999999999999999,0.0,"[17, 23]",5
14,2.0,12-16,12,16,0.55,0.55,0.06123724356957946,0.0,"[16, 24]",5
14,2.0,14-18,14,18,0.625,0.625,0.11180339887498948,0.0,"[19, 21]",5
14,2.0,16-20,16,20,0.55,0.55,0.1,0.0,"[18, 22]",5
14,2.0,18-22,18,22,0.425,0.425,0.16955824957813173,0.0,"[19, 21]",5
14,2.0,20-24,20,24,0.525,0.525,0.18371173070873836,0.0,"[21, 19]",5
14,2.0,22-26,22,26,0.425,0.425,0.2806243040080456,0.0,"[25, 15]",5
14,2.0,24-28,24,28,0.325,0.325,0.1,0.0,"[21, 19]",5
14,2.0,26-30,26,30,0.475,0.475,0.16583123951777,0.2,"[21, 19]",5
14,2.0,8-30,8,30,0.6,0.6,0.1224744871391589,0.0,"[20, 20]",5
15,2.0,8-12,8,12,0.575,0.575,0.18708286933869706,0.0,"[19, 21]",5
15,2.0,10-14,10,14,0.6,0.6,0.1457737973711325,0.0,"[22, 18]",5
15,2.0,12-16,12,16,0.625,0.625,0.07905694150420949,0.0,"[17, 23]",5
15,2.0,14-18,14,18,0.6,0.6,0.1224744871391589,0.2,"[20, 20]",5
15,2.0,16-20,16,20,0.625,0.625,0.13693063937629152,0.0,"[17, 23]",5
15,2.0,18-22,18,22,0.65,0.65,0.1457737973711325,0.2,"[16, 24]",5
15,2.0,20-24,20,24,0.425,0.425,0.21794494717703367,0.0,"[17, 23]",5
15,2.0,22-26,22,26,0.35,0.35,0.1457737973711325,0.0,"[16, 24]",5
15,2.0,24-28,24,28,0.6,0.6,0.18371173070873836,0.0,"[22, 18]",5
15,2.0,26-30,26,30,0.475,0.475,0.22912878474779202,0.0,"[25, 15]",5
15,2.0,8-30,8,30,0.375,0.375,0.07905694150420949,0.0,"[19, 21]",5
16,2.0,8-12,8,12,0.4,0.4,0.24238399287081647,0.2,"[30, 10]",5
16,2.0,10-14,10,14,0.45,0.45,0.16955824957813173,0.2,"[28, 12]",5
16,2.0,12-16,12,16,0.5,0.5,0.11180339887498948,0.0,"[28, 12]",5
16,2.0,14-18,14,18,0.475,0.475,0.049999999999999996,0.2,"[27, 13]",5
16,2.0,16-20,16,20,0.5,0.5,0.0,0.4,"[30, 10]",5
16,2.0,18-22,18,22,0.35,0.35,0.16583123951777,0.0,"[28, 12]",5
16,2.0,20-24,20,24,0.5,0.5,0.15811388300841897,0.2,"[26, 14]",5
16,2.0,22-26,22,26,0.525,0.525,0.18371173070873836,0.2,"[29, 11]",5
16,2.0,24-28,24,28,0.475,0.475,0.16583123951777,0.2,"[31, 9]",5
16,2.0,26-30,26,30,0.6,0.6,0.1224744871391589,0.4,"[30, 10]",5
16,2.0,8-30,8,30,0.425,0.425,0.15000000000000002,0.2,"[31, 9]",5
17,2.0,8-12,8,12,0.4,0.4,0.09354143466934853,0.0,"[22, 18]",5
17,2.0,10-14,10,14,0.425,0.425,0.18708286933869706,0.0,"[19, 21]",5
17,2.0,12-16,12,16,0.475,0.475,0.16583123951777,0.0,"[21, 19]",5
17,2.0,14-18,14,18,0.45,0.45,0.16955824957813173,0.0,"[22, 18]",5
17,2.0,16-20,16,20,0.35,0.35,0.09354143466934853,0.0,"[20, 20]",5
17,2.0,18-22,18,22,0.25,0.25,0.0,0.0,"[20, 20]",5
17,2.0,20-24,20,24,0.5,0.5,0.1767766952966369,0.0,"[18, 22]",5
17,2.0,22-26,22,26,0.5,0.5,0.11180339887498948,0.2,"[18, 22]",5
17,2.0,24-28,24,28,0.45,0.45,0.257390753524675,0.2,"[20, 20]",5
17,2.0,26-30,26,30,0.425,0.425,0.1,0.0,"[23, 17]",5
17,2.0,8-30,8,30,0.35,0.35,0.1837117307087384,0.2,"[22, 18]",5
18,2.0,8-12,8,12,0.25,0.25,0.13693063937629152,0.0,"[20, 20]",5
18,2.0,10-14,10,14,0.5,0.5,0.07905694150420949,0.0,"[26, 14]",5
18,2.0,12-16,12,16,0.475,0.475,0.16583123951777,0.0,"[17, 23]",5
18,2.0,14-18,14,18,0.6,0.6,0.09354143466934853,0.0,"[18, 22]",5
18,2.0,16-20,16,20,0.625,0.625,0.1767766952966369,0.0,"[15, 25]",5
18,2.0,18-22,18,22,0.625,0.625,0.11180339887498948,0.0,"[21, 19]",5
18,2.0,20-24,20,24,0.45,0.45,0.12747548783981963,0.0,"[22, 18]",5
18,2.0,22-26,22,26,0.425,0.425,0.18708286933869708,0.0,"[19, 21]",5
18,2.0,24-28,24,28,0.55,0.55,0.1274754878398196,0.0,"[22, 18]",5
18,2.0,26-30,26,30,0.375,0.375,0.07905694150420949,0.0,"[23, 17]",5
18,2.0,8-30,8,30,0.45,0.45,0.1695582495781317,0.0,"[26, 14]",5
19,2.0,8-12,8,12,0.525,0.525,0.09354143466934853,0.0,"[25, 15]",5
19,2.0,10-14,10,14,0.475,0.475,0.18371173070873836,0.0,"[25, 15]",5
19,2.0,12-16,12,16,0.6,0.6,0.049999999999999996,0.0,"[22, 18]",5
19,2.0,14-18,14,18,0.575,0.575,0.06123724356957945,0.0,"[21, 19]",5
19,2.0,16-20,16,20,0.6,0.6,0.09354143466934853,0.0,"[22, 18]",5
19,2.0,18-22,18,22,0.575,0.575,0.06123724356957945,0.0,"[21, 19]",5
19,2.0,20-24,20,24,0.6,0.6,0.16583123951777,0.0,"[20, 20]",5
19,2.0,22-26,22,26,0.5,0.5,0.15811388300841897,0.0,"[22, 18]",5
19,2.0,24-28,24,28,0.6,0.6,0.09354143466934853,0.0,"[20, 20]",5
19,2.0,26-30,26,30,0.5,0.5,0.11180339887498948,0.2,"[24, 16]",5
19,2.0,8-30,8,30,0.525,0.525,0.049999999999999996,0.0,"[23, 17]",5
20,2.0,8-12,8,12,0.4,0.4,0.09354143466934853,0.0,"[18, 22]",5
20,2.0,10-14,10,14,0.5,0.5,0.07905694150420949,0.0,"[18, 22]",5
20,2.0,12-16,12,16,0.55,0.55,0.1695582495781317,0.0,"[16, 24]",5
20,2.0,14-18,14,18,0.6,0.6,0.2,0.0,"[18, 22]",5
20,2.0,16-20,16,20,0.45,0.45,0.06123724356957945,0.0,"[20, 20]",5
20,2.0,18-22,18,22,0.525,0.525,0.049999999999999996,0.0,"[17, 23]",5
20,2.0,20-24,20,24,0.625,0.625,0.11180339887498948,0.0,"[17, 23]",5
20,2.0,22-26,22,26,0.575,0.575,0.1274754878398196,0.0,"[15, 25]",5
20,2.0,24-28,24,28,0.575,0.575,0.15,0.0,"[21, 19]",5
20,2.0,26-30,26,30,0.625,0.625,0.15811388300841897,0.0,"[21, 19]",5
20,2.0,8-30,8,30,0.55,0.55,0.15,0.0,"[18, 22]",5
21,2.0,8-12,8,12,0.525,0.525,0.1224744871391589,0.0,"[17, 23]",5
21,2.0,10-14,10,14,0.425,0.425,0.1695582495781317,0.0,"[23, 17]",5
21,2.0,12-16,12,16,0.375,0.375,0.1767766952966369,0.0,"[21, 19]",5
21,2.0,14-18,14,18,0.325,0.325,0.1,0.2,"[23, 17]",5
21,2.0,16-20,16,20,0.375,0.375,0.11180339887498948,0.2,"[19, 21]",5
21,2.0,18-22,18,22,0.275,0.275,0.1224744871391589,0.0,"[15, 25]",5
21,2.0,20-24,20,24,0.3,0.3,0.15,0.0,"[16, 24]",5
21,2.0,22-26,22,26,0.375,0.375,0.2091650066335189,0.0,"[21, 19]",5
21,2.0,24-28,24,28,0.4,0.4,0.18371173070873836,0.0,"[20, 20]",5
21,2.0,26-30,26,30,0.375,0.375,0.22360679774997896,0.2,"[25, 15]",5
21,2.0,8-30,8,30,0.35,0.35,0.09354143466934853,0.2,"[22, 18]",5
22,2.0,8-12,8,12,0.575,0.575,0.12747548783981963,0.0,"[21, 19]",5
22,2.0,10-14,10,14,0.475,0.475,0.1224744871391589,0.2,"[23, 17]",5
22,2.0,12-16,12,16,0.35,0.35,0.1224744871391589,0.0,"[28, 12]",5
22,2.0,14-18,14,18,0.575,0.575,0.18708286933869706,0.0,"[17, 23]",5
22,2.0,16-20,16,20,0.625,0.625,0.22360679774997896,0.0,"[21, 19]",5
22,2.0,18-22,18,22,0.675,0.675,0.09999999999999999,0.2,"[25, 15]",5
22,2.0,20-24,20,24,0.325,0.325,0.1,0.2,"[19, 21]",5
22,2.0,22-26,22,26,0.65,0.65,0.1224744871391589,0.0,"[20, 20]",5
22,2.0,24-28,24,28,0.575,0.575,0.21794494717703367,0.0,"[27, 13]",5
22,2.0,26-30,26,30,0.5,0.5,0.11180339887498948,0.0,"[24, 16]",5
22,2.0,8-30,8,30,0.425,0.425,0.21794494717703367,0.0,"[21, 19]",5
23,2.0,8-12,8,12,0.4,0.4,0.049999999999999996,0.0,"[18, 22]",5
23,2.0,10-14,10,14,0.75,0.75,0.22360679774997896,0.0,"[20, 20]",5
23,2.0,12-16,12,16,0.65,0.65,0.25495097567963926,0.0,"[22, 18]",5
23,2.0,14-18,14,18,0.675,0.675,0.1695582495781317,0.0,"[23, 17]",5
23,2.0,16-20,16,20,0.65,0.65,0.1457737973711325,0.0,"[22, 18]",5
23,2.0,18-22,18,22,0.425,0.425,0.21794494717703367,0.0,"[21, 19]",5
23,2.0,20-24,20,24,0.525,0.525,0.09354143466934853,0.0,"[19, 21]",5
23,2.0,22-26,22,26,0.375,0.375,0.07905694150420949,0.0,"[21, 19]",5
23,2.0,24-28,24,28,0.375,0.375,0.11180339887498948,0.0,"[23, 17]",5
23,2.0,26-30,26,30,0.425,0.425,0.12747548783981963,0.2,"[17, 23]",5
23,2.0,8-30,8,30,0.725,0.725,0.1457737973711325,0.0,"[21, 19]",5
24,2.0,8-12,8,12,0.425,0.425,0.12747548783981963,0.0,"[19, 21]",5
24,2.0,10-14,10,14,0.425,0.425,0.1,0.0,"[21, 19]",5
24,2.0,12-16,12,16,0.45,0.45,0.15,0.0,"[18, 22]",5
24,2.0,14-18,14,18,0.35,0.35,0.09354143466934853,0.0,"[24, 16]",5
24,2.0,16-20,16,20,0.425,0.425,0.12747548783981963,0.0,"[15, 25]",5
24,2.0,18-22,18,22,0.35,0.35,0.16583123951777,0.0,"[16, 24]",5
24,2.0,20-24,20,24,0.475,0.475,0.1457737973711325,0.0,"[17, 23]",5
24,2.0,22-26,22,26,0.45,0.45,0.12747548783981963,0.0,"[18, 22]",5
24,2.0,24-28,24,28,0.5,0.5,0.2091650066335189,0.0,"[20, 20]",5
24,2.0,26-30,26,30,0.35,0.35,0.09354143466934853,0.0,"[22, 18]",5
24,2.0,8-30,8,30,0.375,0.375,0.11180339887498948,0.0,"[21, 19]",5
25,2.0,8-12,8,12,0.575,0.575,0.18708286933869706,0.0,"[21, 19]",5
25,2.0,10-14,10,14,0.425,0.425,0.15000000000000002,0.0,"[19, 21]",5
25,2.0,12-16,12,16,0.425,0.425,0.1,0.2,"[21, 19]",5
25,2.0,14-18,14,18,0.55,0.55,0.09999999999999999,0.0,"[20, 20]",5
25,2.0,16-20,16,20,0.525,0.525,0.09354143466934853,0.2,"[25, 15]",5
25,2.0,18-22,18,22,0.6,0.6,0.09354143466934853,0.0,"[26, 14]",5
25,2.0,20-24,20,24,0.65,0.65,0.09354143466934853,0.0,"[20, 20]",5
25,2.0,22-26,22,26,0.6,0.6,0.1224744871391589,0.0,"[18, 22]",5
25,2.0,24-28,24,28,0.625,0.625,0.07905694150420949,0.0,"[25, 15]",5
25,2.0,26-30,26,30,0.675,0.675,0.09999999999999999,0.0,"[23, 17]",5
25,2.0,8-30,8,30,0.55,0.55,0.1274754878398196,0.0,"[22, 18]",5
26,2.0,8-12,8,12,0.475,0.475,0.1457737973711325,0.0,"[23, 17]",5
26,2.0,10-14,10,14,0.6,0.6,0.16583123951777,0.0,"[18, 22]",5
26,2.0,12-16,12,16,0.4,0.4,0.1224744871391589,0.0,"[16, 24]",5
26,2.0,14-18,14,18,0.5,0.5,0.11180339887498948,0.0,"[22, 18]",5
26,2.0,16-20,16,20,0.55,0.55,0.1274754878398196,0.0,"[22, 18]",5
26,2.0,18-22,18,22,0.35,0.35,0.09354143466934853,0.0,"[18, 22]",5
26,2.0,20-24,20,24,0.375,0.375,0.11180339887498948,0.0,"[23, 17]",5
26,2.0,22-26,22,26,0.35,0.35,0.049999999999999996,0.0,"[20, 20]",5
26,2.0,24-28,24,28,0.3,0.3,0.12747548783981963,0.0,"[20, 20]",5
26,2.0,26-30,26,30,0.3,0.3,0.12747548783981963,0.0,"[20, 20]",5
26,2.0,8-30,8,30,0.4,0.4,0.09354143466934853,0.0,"[20, 20]",5
27,2.0,8-12,8,12,0.55,0.55,0.15,0.0,"[22, 18]",5
27,2.0,10-14,10,14,0.425,0.425,0.1,0.0,"[21, 19]",5
27,2.0,12-16,12,16,0.4,0.4,0.09354143466934853,0.0,"[22, 18]",5
27,2.0,14-18,14,18,0.45,0.45,0.06123724356957945,0.0,"[22, 18]",5
27,2.0,16-20,16,20,0.35,0.35,0.09354143466934853,0.0,"[20, 20]",5
27,2.0,18-22,18,22,0.325,0.325,0.12747548783981963,0.0,"[25, 15]",5
27,2.0,20-24,20,24,0.5,0.5,0.11180339887498948,0.0,"[24, 16]",5
27,2.0,22-26,22,26,0.675,0.675,0.18708286933869706,0.0,"[23, 17]",5
27,2.0,24-28,24,28,0.4,0.4,0.2,0.0,"[22, 18]",5
27,2.0,26-30,26,30,0.725,0.725,0.16583123951777,0.0,"[19, 21]",5
27,2.0,8-30,8,30,0.45,0.45,0.1,0.0,"[24, 16]",5
28,2.0,8-12,8,12,0.5,0.5,0.1767766952966369,0.0,"[20, 20]",5
